Timestamp,UserID,Customer Name,Area Pincode,Distance from Nearest Postal Service,Time Slot,Traffic Pattern,Region,Success Indicator,User Rating
2024-09-14 06:32:36.738671104,UID000085,Erica Cummings,700012,4.0,15:00-16:00,Light,West,1,3
2024-09-14 06:54:22.809984768,UID000082,Maria Cook,700015,4.5,15:00-16:00,Light,Central,1,3
2024-09-14 07:13:32.085521664,UID000000,Kathleen Watkins,700019,6.5,13:00-14:00,Light,Central,1,2
2024-09-14 07:19:12.465915392,UID000097,Jamie Higgins,700014,4.0,15:00-16:00,Light,East,1,2
2024-09-14 07:20:54.040927232,UID000083,Mark Schneider,700011,7.0,12:00-13:00,Moderate,Central,0,0
2024-09-14 07:37:53.551975680,UID000023,Eric Parker,700001,2.0,14:00-15:00,Moderate,East,1,5
2024-09-14 07:41:25.310978816,UID000038,Cynthia Anderson,700019,6.5,11:00-12:00,Moderate,West,1,0
2024-09-14 08:33:28.925357568,UID000008,Kelly Barrett,700018,6.0,17:00-18:00,Light,East,0,0
2024-09-14 08:33:59.972475136,UID000044,Barbara Morgan,700019,6.5,15:00-16:00,Light,East,0,0
2024-09-14 08:42:30.108126208,UID000019,Michael Johnson,700003,2.5,17:00-18:00,Light,North,1,5
2024-09-14 08:46:40.898469632,UID000077,Whitney Reyes,700013,5.5,10:00-11:00,Light,North,1,4
2024-09-14 08:55:29.603342848,UID000041,Kristen Miller,700001,2.0,11:00-12:00,Light,South,1,4
2024-09-14 09:18:08.233836544,UID000098,Calvin Roberts,700011,7.0,13:00-14:00,Peak,Central,1,4
2024-09-14 09:27:47.940753408,UID000087,Christopher Stephens,700010,2.0,16:00-17:00,Heavy,South,0,0
2024-09-14 09:36:46.883760128,UID000066,James Thompson,700015,4.5,11:00-12:00,Moderate,North,1,0
2024-09-14 10:08:38.630043904,UID000006,Cathy Hawkins,700006,5.0,10:00-11:00,Peak,East,1,3
2024-09-14 10:26:11.645993728,UID000045,Douglas Murphy,700004,2.5,15:00-16:00,Heavy,South,1,0
2024-09-14 10:32:30.472555520,UID000032,Thomas Gonzales,700006,5.0,15:00-16:00,Heavy,West,1,1
2024-09-14 10:34:49.969915136,UID000033,Kim Gardner,700007,5.5,11:00-12:00,Heavy,West,1,4
2024-09-14 10:37:11.515398912,UID000022,Mr. Michael Robinson,700006,5.0,16:00-17:00,Moderate,East,1,1
2024-09-14 10:37:16.938156544,UID000021,Allen Gonzalez,700007,5.5,09:00-10:00,Peak,North,1,3
2024-09-14 10:46:37.438352384,UID000027,Brian Morales,700013,5.5,11:00-12:00,Heavy,South,1,5
2024-09-14 10:46:39.879030272,UID000025,Michael Sparks,700003,2.5,14:00-15:00,Peak,East,1,0
2024-09-14 10:47:20.602220032,UID000016,Julie Sims,700003,2.5,17:00-18:00,Peak,West,1,0
2024-09-14 10:49:14.259802368,UID000084,Charles Martinez,700015,4.5,17:00-18:00,Peak,South,1,5
2024-09-14 10:49:22.281021440,UID000088,Carla Fowler,700002,2.5,12:00-13:00,Moderate,Central,1,0
2024-09-14 10:49:36.746620160,UID000007,Sarah Parsons,700003,2.5,16:00-17:00,Peak,West,1,3
2024-09-14 10:50:17.501152768,UID000024,Andrew Hansen,700017,6.0,15:00-16:00,Peak,North,1,3
2024-09-14 10:54:01.026947840,UID000096,Jason Smith,700014,4.0,13:00-14:00,Peak,North,1,1
2024-09-14 10:54:09.055167232,UID000004,John Wilson,700020,4.5,12:00-13:00,Heavy,North,1,2
2024-09-14 11:03:41.237608960,UID000089,John Lane,700015,4.5,11:00-12:00,Peak,Central,1,3
2024-09-14 11:12:25.875085056,UID000071,Samuel Johnson,700010,2.0,16:00-17:00,Heavy,North,1,2
2024-09-14 11:14:04.826568960,UID000075,Donald Griffin,700009,6.0,16:00-17:00,Peak,Central,0,0
2024-09-14 11:46:42.788381696,UID000036,Michele Gonzalez,700002,2.5,10:00-11:00,Heavy,West,1,3
2024-09-14 11:50:33.716218880,UID000035,Christina Duran,700011,7.0,10:00-11:00,Peak,East,1,1
2024-09-14 11:51:48.250174208,UID000059,Frances Reyes,700019,6.5,09:00-10:00,Heavy,East,1,1
2024-09-14 12:22:03.699859968,UID000095,Mr. Kevin Mckinney,700001,2.0,12:00-13:00,Moderate,Central,0,0
2024-09-14 12:46:59.207208448,UID000085,Erica Cummings,700012,4.0,09:00-10:00,Moderate,West,0,0
2024-09-14 12:50:29.936343552,UID000041,Kristen Miller,700001,2.0,13:00-14:00,Moderate,South,1,5
2024-09-14 12:58:27.419259904,UID000052,Karina Cuevas,700018,6.0,13:00-14:00,Moderate,West,0,0
2024-09-14 13:12:52.906888960,UID000013,Linda Waller,700009,6.0,10:00-11:00,Light,East,1,1
2024-09-14 13:47:10.225605120,UID000099,Angela Jones,700007,5.5,16:00-17:00,Moderate,Central,1,1
2024-09-14 13:49:53.381909760,UID000049,William Salas,700015,4.5,11:00-12:00,Moderate,West,1,2
2024-09-14 14:18:56.513050880,UID000053,Wayne Owens,700011,7.0,13:00-14:00,Light,North,1,4
2024-09-14 14:19:09.319988224,UID000036,Michele Gonzalez,700002,2.5,09:00-10:00,Moderate,South,1,0
2024-09-14 14:22:19.174469632,UID000093,Gregory Cochran,700001,2.0,09:00-10:00,Moderate,South,1,5
2024-09-14 14:31:12.343975424,UID000030,Gabrielle Camacho,700001,2.0,09:00-10:00,Moderate,West,1,0
2024-09-14 14:32:21.445163008,UID000042,Nicholas Owens,700005,4.0,09:00-10:00,Moderate,Central,1,3
2024-09-14 14:54:17.872760576,UID000091,Michael Rodriguez,700019,6.5,10:00-11:00,Light,West,1,4
2024-09-14 15:00:03.446624000,UID000062,James Williams,700018,6.0,09:00-10:00,Light,Central,1,1
2024-09-14 15:29:04.795531776,UID000056,Nicole Beltran DDS,700019,6.5,15:00-16:00,Light,South,1,3
2024-09-14 15:31:13.840388864,UID000090,Sarah Walters,700011,7.0,10:00-11:00,Moderate,West,1,4
2024-09-14 15:46:00.867960064,UID000068,Billy Munoz MD,700010,2.0,17:00-18:00,Light,Central,0,0
2024-09-14 15:55:08.617891840,UID000092,Joel Maldonado,700007,5.5,12:00-13:00,Light,North,1,2
2024-09-14 15:59:25.384273664,UID000089,John Lane,700015,4.5,09:00-10:00,Light,South,1,1
2024-09-14 16:00:16.819758080,UID000078,James Brown,700011,7.0,16:00-17:00,Light,West,1,4
2024-09-14 16:14:00.754667264,UID000061,George Washington,700020,4.5,10:00-11:00,Light,North,1,5
2024-09-14 16:20:14.998782976,UID000003,Anthony Zimmerman,700003,2.5,17:00-18:00,Moderate,South,1,0
2024-09-14 16:29:50.599719424,UID000018,Jeremy Ho,700020,4.5,13:00-14:00,Moderate,East,0,0
2024-09-14 16:38:46.480678400,UID000055,Jessica Phillips,700014,4.0,10:00-11:00,Moderate,South,0,0
2024-09-14 16:39:28.569925632,UID000007,Sarah Parsons,700003,2.5,13:00-14:00,Moderate,Central,0,0
2024-09-14 16:40:06.704028416,UID000039,Richard Simmons,700005,4.0,11:00-12:00,Light,North,1,3
2024-09-14 16:56:31.963038720,UID000011,Lynn Adams,700001,2.0,10:00-11:00,Moderate,Central,1,2
2024-09-14 17:02:26.087934720,UID000006,Cathy Hawkins,700006,5.0,09:00-10:00,Light,East,0,0
2024-09-14 17:05:11.103129344,UID000066,James Thompson,700015,4.5,15:00-16:00,Moderate,East,1,1
2024-09-14 17:14:01.623670784,UID000073,Michael Gonzalez,700004,2.5,17:00-18:00,Moderate,West,1,4
2024-09-14 17:14:41.465335808,UID000048,Betty Harper,700005,4.0,16:00-17:00,Moderate,South,1,4
2024-09-14 17:14:59.189562624,UID000053,Wayne Owens,700011,7.0,10:00-11:00,Moderate,North,1,0
2024-09-14 17:16:00.543865088,UID000019,Michael Johnson,700003,2.5,16:00-17:00,Light,North,0,0
2024-09-14 17:25:37.969764096,UID000065,Michael Farmer,700002,2.5,14:00-15:00,Moderate,South,1,5
2024-09-14 17:33:25.495510784,UID000075,Donald Griffin,700009,6.0,17:00-18:00,Light,East,1,4
2024-09-14 17:50:59.846248192,UID000033,Kim Gardner,700007,5.5,12:00-13:00,Moderate,South,1,0
2024-09-14 18:00:03.482142208,UID000083,Mark Schneider,700011,7.0,14:00-15:00,Light,Central,1,0
2024-09-14 18:00:48.356403456,UID000001,Shawn Zuniga,700001,2.0,12:00-13:00,Moderate,West,1,4
2024-09-14 18:10:37.547164672,UID000010,Madison Gonzalez,700007,5.5,16:00-17:00,Light,West,1,2
2024-09-14 18:30:16.497276672,UID000050,Monica Smith,700020,4.5,12:00-13:00,Light,Central,1,1
2024-09-14 18:34:27.489922816,UID000097,Jamie Higgins,700014,4.0,16:00-17:00,Light,North,0,0
2024-09-14 18:44:42.801724928,UID000077,Whitney Reyes,700013,5.5,15:00-16:00,Moderate,South,0,0
2024-09-14 18:49:45.274560256,UID000067,Gabriel Lara,700011,7.0,13:00-14:00,Light,West,1,5
2024-09-14 18:52:50.602738944,UID000079,Latoya Ray,700019,6.5,09:00-10:00,Light,South,1,3
2024-09-14 18:53:36.361965824,UID000070,Sarah Petty,700008,3.5,11:00-12:00,Moderate,Central,1,4
2024-09-14 18:54:56.596987648,UID000032,Thomas Gonzales,700006,5.0,13:00-14:00,Light,North,0,0
2024-09-14 18:56:39.335489280,UID000071,Samuel Johnson,700010,2.0,15:00-16:00,Light,East,1,4
2024-09-14 19:01:10.698421760,UID000030,Gabrielle Camacho,700001,2.0,11:00-12:00,Light,East,1,0
2024-09-14 19:01:28.091873024,UID000028,Frank Bell,700002,2.5,12:00-13:00,Light,North,1,0
2024-09-14 19:02:35.060383744,UID000031,Derek Harris,700006,5.0,09:00-10:00,Light,Central,0,0
2024-09-14 19:06:33.785704192,UID000094,Cameron Wilson,700005,4.0,14:00-15:00,Light,North,1,1
2024-09-14 19:07:49.264295168,UID000068,Billy Munoz MD,700010,2.0,11:00-12:00,Moderate,South,1,4
2024-09-14 19:08:51.159858432,UID000087,Christopher Stephens,700010,2.0,12:00-13:00,Light,North,1,4
2024-09-14 19:12:18.212808448,UID000069,Jerry Thomas,700011,7.0,16:00-17:00,Moderate,North,1,4
2024-09-14 19:25:56.103282432,UID000005,Raymond Hill,700012,4.0,15:00-16:00,Moderate,West,1,1
2024-09-14 19:27:17.970676736,UID000015,Wanda Foster,700014,4.0,09:00-10:00,Moderate,South,1,5
2024-09-14 19:31:30.867535872,UID000052,Karina Cuevas,700018,6.0,17:00-18:00,Moderate,West,1,1
2024-09-14 19:32:54.548180992,UID000047,Jessica Martinez,700012,4.0,14:00-15:00,Moderate,West,1,4
2024-09-14 19:38:07.663356160,UID000018,Jeremy Ho,700020,4.5,11:00-12:00,Moderate,East,1,5
2024-09-14 19:44:46.491766016,UID000020,Mackenzie Williams,700005,4.0,11:00-12:00,Light,West,1,5
2024-09-14 19:48:42.599048192,UID000035,Christina Duran,700011,7.0,10:00-11:00,Light,South,1,3
2024-09-14 19:56:39.824665088,UID000044,Barbara Morgan,700019,6.5,10:00-11:00,Moderate,West,1,5
2024-09-14 20:10:30.954306816,UID000026,Mr. Mark Gonzales,700007,5.5,15:00-16:00,Moderate,South,1,3
2024-09-14 20:19:37.624477696,UID000021,Allen Gonzalez,700007,5.5,12:00-13:00,Light,West,1,2
2024-09-14 20:22:39.105424896,UID000086,Chris Bolton,700012,4.0,13:00-14:00,Light,East,1,5
2024-09-14 20:30:29.342679808,UID000005,Raymond Hill,700012,4.0,16:00-17:00,Light,South,0,0
2024-09-14 20:37:23.645034752,UID000094,Cameron Wilson,700005,4.0,09:00-10:00,Moderate,South,1,2
2024-09-14 20:44:52.528258816,UID000065,Michael Farmer,700002,2.5,10:00-11:00,Moderate,North,1,2
2024-09-14 20:45:36.749368320,UID000037,Nicole Diaz,700010,2.0,14:00-15:00,Light,Central,0,0
2024-09-14 20:48:06.138530304,UID000072,Roberto Pacheco,700003,2.5,09:00-10:00,Moderate,South,1,0
2024-09-14 20:53:19.740247808,UID000063,Angela Mora,700007,5.5,09:00-10:00,Moderate,Central,1,1
2024-09-14 20:54:03.383626752,UID000022,Mr. Michael Robinson,700006,5.0,16:00-17:00,Light,North,1,1
2024-09-14 20:57:44.869289728,UID000081,Dorothy Kim,700014,4.0,15:00-16:00,Light,North,0,0
2024-09-14 21:03:36.579894272,UID000058,Miss Jamie Tyler,700012,4.0,16:00-17:00,Moderate,East,1,4
2024-09-14 21:12:38.487522816,UID000011,Lynn Adams,700001,2.0,11:00-12:00,Moderate,North,1,2
2024-09-14 21:33:50.290002176,UID000027,Brian Morales,700013,5.5,11:00-12:00,Light,Central,1,3
2024-09-14 21:34:42.548854784,UID000038,Cynthia Anderson,700019,6.5,14:00-15:00,Light,Central,0,0
2024-09-14 21:47:50.717246720,UID000064,Duane Morgan,700016,5.0,14:00-15:00,Moderate,South,1,4
2024-09-14 22:00:31.943650560,UID000000,Kathleen Watkins,700019,6.5,15:00-16:00,Light,South,1,4
2024-09-14 22:14:42.929390336,UID000097,Jamie Higgins,700014,4.0,11:00-12:00,Light,North,1,0
2024-09-14 22:18:03.199335424,UID000029,James Berry,700019,6.5,09:00-10:00,Light,West,1,3
2024-09-14 22:19:49.189639424,UID000057,Terri Miller,700020,4.5,11:00-12:00,Light,South,1,5
2024-09-14 22:22:52.749761024,UID000091,Michael Rodriguez,700019,6.5,16:00-17:00,Light,Central,1,5
2024-09-14 22:32:49.638923264,UID000074,Jerry Gordon,700008,3.5,17:00-18:00,Light,East,1,2
2024-09-14 22:36:31.344816128,UID000005,Raymond Hill,700012,4.0,16:00-17:00,Moderate,East,1,4
2024-09-14 22:40:22.504871168,UID000090,Sarah Walters,700011,7.0,16:00-17:00,Light,North,1,5
2024-09-14 22:42:29.586031872,UID000017,Christina Evans,700010,2.0,13:00-14:00,Light,Central,0,0
2024-09-14 22:51:27.380936448,UID000014,Leslie Allen,700011,7.0,14:00-15:00,Light,Central,1,0
2024-09-14 22:53:50.459494400,UID000008,Kelly Barrett,700018,6.0,13:00-14:00,Moderate,North,1,2
2024-09-14 22:57:26.578150912,UID000071,Samuel Johnson,700010,2.0,13:00-14:00,Moderate,West,0,0
2024-09-14 23:01:10.263020800,UID000041,Kristen Miller,700001,2.0,10:00-11:00,Moderate,North,0,0
2024-09-14 23:03:58.147100672,UID000086,Chris Bolton,700012,4.0,13:00-14:00,Moderate,North,0,0
2024-09-14 23:06:22.025197312,UID000030,Gabrielle Camacho,700001,2.0,11:00-12:00,Moderate,North,1,3
2024-09-14 23:19:14.508186624,UID000043,Patricia Smith,700013,5.5,16:00-17:00,Moderate,South,1,2
2024-09-14 23:25:14.239005184,UID000034,Michael Horton,700007,5.5,15:00-16:00,Light,South,1,1
2024-09-14 23:34:51.378267392,UID000098,Calvin Roberts,700011,7.0,17:00-18:00,Moderate,North,1,5
2024-09-14 23:35:51.953034496,UID000077,Whitney Reyes,700013,5.5,10:00-11:00,Moderate,East,1,1
2024-09-14 23:44:40.504944128,UID000051,Stacy Sanchez,700013,5.5,09:00-10:00,Light,West,0,0
2024-09-14 23:47:13.778790144,UID000059,Frances Reyes,700019,6.5,15:00-16:00,Light,East,0,0
2024-09-14 23:48:32.574738176,UID000009,Jason Hernandez,700005,4.0,13:00-14:00,Moderate,West,1,1
2024-09-14 23:49:00.174904832,UID000082,Maria Cook,700015,4.5,16:00-17:00,Light,East,1,1
2024-09-14 23:49:32.010580224,UID000031,Derek Harris,700006,5.0,15:00-16:00,Light,North,1,3
2024-09-15 00:05:48.399625472,UID000076,Brittany Miller,700006,5.0,09:00-10:00,Light,West,1,0
2024-09-15 00:07:56.901191680,UID000054,Taylor Reeves,700005,4.0,09:00-10:00,Moderate,South,1,1
2024-09-15 00:10:39.538161152,UID000014,Leslie Allen,700011,7.0,09:00-10:00,Moderate,North,1,0
2024-09-15 00:11:23.779897088,UID000046,Michelle Howard,700019,6.5,11:00-12:00,Light,Central,1,5
2024-09-15 01:01:43.611293696,UID000082,Maria Cook,700015,4.5,16:00-17:00,Light,East,1,4
2024-09-15 01:02:46.316695040,UID000030,Gabrielle Camacho,700001,2.0,13:00-14:00,Moderate,Central,1,1
2024-09-15 01:02:52.766570752,UID000002,Richard Miller,700012,4.0,16:00-17:00,Light,North,1,1
2024-09-15 01:08:41.718732032,UID000021,Allen Gonzalez,700007,5.5,16:00-17:00,Moderate,West,1,1
2024-09-15 01:10:33.024009216,UID000009,Jason Hernandez,700005,4.0,15:00-16:00,Light,South,0,0
2024-09-15 01:12:54.741935872,UID000012,Vincent Doyle,700011,7.0,14:00-15:00,Light,West,1,5
2024-09-15 01:15:33.278502400,UID000065,Michael Farmer,700002,2.5,16:00-17:00,Moderate,Central,1,0
2024-09-15 01:15:52.878406400,UID000057,Terri Miller,700020,4.5,12:00-13:00,Moderate,South,0,0
2024-09-15 01:55:25.593056768,UID000013,Linda Waller,700009,6.0,10:00-11:00,Light,South,0,0
2024-09-15 02:06:13.217366272,UID000099,Angela Jones,700007,5.5,09:00-10:00,Moderate,West,0,0
2024-09-15 02:15:27.254489600,UID000085,Erica Cummings,700012,4.0,13:00-14:00,Light,South,1,0
2024-09-15 02:22:24.798722048,UID000015,Wanda Foster,700014,4.0,11:00-12:00,Light,West,1,2
2024-09-15 02:24:06.776958720,UID000062,James Williams,700018,6.0,15:00-16:00,Light,Central,1,5
2024-09-15 02:25:15.828245504,UID000033,Kim Gardner,700007,5.5,17:00-18:00,Moderate,South,1,5
2024-09-15 02:26:00.675414528,UID000003,Anthony Zimmerman,700003,2.5,10:00-11:00,Light,South,1,4
2024-09-15 02:40:18.545825024,UID000090,Sarah Walters,700011,7.0,13:00-14:00,Light,West,0,0
2024-09-15 02:53:05.416088320,UID000025,Michael Sparks,700003,2.5,12:00-13:00,Light,South,1,4
2024-09-15 03:21:12.928559616,UID000012,Vincent Doyle,700011,7.0,17:00-18:00,Moderate,South,1,4
2024-09-15 03:21:27.708023808,UID000016,Julie Sims,700003,2.5,13:00-14:00,Moderate,Central,1,5
2024-09-15 03:25:26.151619072,UID000075,Donald Griffin,700009,6.0,14:00-15:00,Light,South,1,5
2024-09-15 03:30:24.377000960,UID000070,Sarah Petty,700008,3.5,15:00-16:00,Light,East,1,4
2024-09-15 03:31:36.214885632,UID000027,Brian Morales,700013,5.5,16:00-17:00,Moderate,Central,1,4
2024-09-15 03:34:46.162078976,UID000092,Joel Maldonado,700007,5.5,12:00-13:00,Moderate,Central,0,0
2024-09-15 03:35:57.659665920,UID000040,Kayla Coleman,700015,4.5,17:00-18:00,Light,Central,1,0
2024-09-15 03:37:19.332498944,UID000088,Carla Fowler,700002,2.5,10:00-11:00,Light,North,1,1
2024-09-15 03:48:05.246344704,UID000002,Richard Miller,700012,4.0,09:00-10:00,Light,West,1,1
2024-09-15 03:49:07.203316480,UID000001,Shawn Zuniga,700001,2.0,16:00-17:00,Moderate,South,0,0
2024-09-15 03:59:29.845167616,UID000080,Holly Young,700013,5.5,16:00-17:00,Light,South,1,4
2024-09-15 03:59:52.613647616,UID000049,William Salas,700015,4.5,11:00-12:00,Light,South,1,3
2024-09-15 04:06:05.700960000,UID000056,Nicole Beltran DDS,700019,6.5,16:00-17:00,Moderate,West,1,2
2024-09-15 04:07:14.014322176,UID000000,Kathleen Watkins,700019,6.5,09:00-10:00,Moderate,North,0,0
2024-09-15 04:18:15.225718528,UID000068,Billy Munoz MD,700010,2.0,14:00-15:00,Light,East,1,3
2024-09-15 04:28:35.193309184,UID000019,Michael Johnson,700003,2.5,14:00-15:00,Light,Central,1,4
2024-09-15 04:38:52.082422272,UID000089,John Lane,700015,4.5,11:00-12:00,Light,South,1,0
2024-09-15 04:47:48.887509504,UID000039,Richard Simmons,700005,4.0,13:00-14:00,Light,North,1,3
2024-09-15 04:55:44.465478400,UID000096,Jason Smith,700014,4.0,16:00-17:00,Light,Central,0,0
2024-09-15 05:06:24.809359104,UID000058,Miss Jamie Tyler,700012,4.0,13:00-14:00,Light,West,1,0
2024-09-15 05:06:56.820686592,UID000060,Donald Davis,700004,2.5,16:00-17:00,Light,Central,1,4
2024-09-15 05:09:01.421323264,UID000015,Wanda Foster,700014,4.0,15:00-16:00,Moderate,East,1,3
2024-09-15 05:17:12.934581504,UID000069,Jerry Thomas,700011,7.0,17:00-18:00,Moderate,North,1,2
2024-09-15 05:24:33.777432320,UID000052,Karina Cuevas,700018,6.0,09:00-10:00,Moderate,South,1,1
2024-09-15 05:34:52.574821120,UID000047,Jessica Martinez,700012,4.0,15:00-16:00,Moderate,East,1,3
2024-09-15 05:41:42.640110080,UID000090,Sarah Walters,700011,7.0,12:00-13:00,Moderate,West,1,2
2024-09-15 05:59:30.176557312,UID000091,Michael Rodriguez,700019,6.5,13:00-14:00,Moderate,Central,1,4
2024-09-15 06:05:29.275947008,UID000017,Christina Evans,700010,2.0,12:00-13:00,Light,West,1,4
2024-09-15 06:10:11.272517888,UID000089,John Lane,700015,4.5,13:00-14:00,Light,West,1,4
2024-09-15 06:14:05.462467328,UID000095,Mr. Kevin Mckinney,700001,2.0,13:00-14:00,Light,North,1,3
2024-09-15 06:18:10.172939264,UID000084,Charles Martinez,700015,4.5,15:00-16:00,Light,Central,1,1
2024-09-15 06:49:27.893298176,UID000081,Dorothy Kim,700014,4.0,14:00-15:00,Moderate,East,1,5
2024-09-15 06:56:46.694626304,UID000062,James Williams,700018,6.0,14:00-15:00,Light,South,0,0
2024-09-15 07:02:47.516347136,UID000023,Eric Parker,700001,2.0,10:00-11:00,Light,East,1,1
2024-09-15 07:15:58.828961280,UID000004,John Wilson,700020,4.5,16:00-17:00,Light,West,0,0
2024-09-15 07:21:17.553215488,UID000096,Jason Smith,700014,4.0,13:00-14:00,Moderate,North,1,3
2024-09-15 07:23:11.579166208,UID000018,Jeremy Ho,700020,4.5,16:00-17:00,Moderate,Central,1,2
2024-09-15 07:40:50.177668352,UID000024,Andrew Hansen,700017,6.0,15:00-16:00,Light,East,1,4
2024-09-15 07:45:58.487716864,UID000093,Gregory Cochran,700001,2.0,17:00-18:00,Moderate,East,1,0
2024-09-15 07:58:36.721017088,UID000010,Madison Gonzalez,700007,5.5,16:00-17:00,Light,Central,1,5
2024-09-15 07:59:34.758814208,UID000086,Chris Bolton,700012,4.0,13:00-14:00,Light,North,1,1
2024-09-15 08:16:09.708827648,UID000053,Wayne Owens,700011,7.0,09:00-10:00,Light,Central,1,3
2024-09-15 08:22:02.414882304,UID000022,Mr. Michael Robinson,700006,5.0,15:00-16:00,Light,East,1,3
2024-09-15 08:38:11.769476352,UID000011,Lynn Adams,700001,2.0,11:00-12:00,Moderate,North,1,1
2024-09-15 08:39:05.777028864,UID000027,Brian Morales,700013,5.5,17:00-18:00,Light,South,1,5
2024-09-15 08:50:25.619490560,UID000088,Carla Fowler,700002,2.5,16:00-17:00,Light,South,1,3
2024-09-15 08:54:47.924901888,UID000007,Sarah Parsons,700003,2.5,16:00-17:00,Light,North,1,1
2024-09-15 08:55:09.182777600,UID000096,Jason Smith,700014,4.0,15:00-16:00,Light,Central,0,0
2024-09-15 09:06:09.899060736,UID000045,Douglas Murphy,700004,2.5,15:00-16:00,Heavy,South,1,3
2024-09-15 09:18:41.596394496,UID000064,Duane Morgan,700016,5.0,12:00-13:00,Moderate,North,1,5
2024-09-15 09:35:49.327875840,UID000074,Jerry Gordon,700008,3.5,15:00-16:00,Peak,North,0,0
2024-09-15 09:50:59.389776384,UID000083,Mark Schneider,700011,7.0,16:00-17:00,Heavy,Central,1,3
2024-09-15 09:57:39.016980224,UID000078,James Brown,700011,7.0,16:00-17:00,Heavy,South,1,3
2024-09-15 09:58:36.886766336,UID000050,Monica Smith,700020,4.5,10:00-11:00,Heavy,Central,1,2
2024-09-15 09:59:20.272294656,UID000023,Eric Parker,700001,2.0,17:00-18:00,Heavy,North,1,3
2024-09-15 10:07:50.883517952,UID000057,Terri Miller,700020,4.5,09:00-10:00,Heavy,South,1,2
2024-09-15 10:07:57.777581824,UID000013,Linda Waller,700009,6.0,09:00-10:00,Heavy,South,1,0
2024-09-15 10:09:50.077072384,UID000059,Frances Reyes,700019,6.5,09:00-10:00,Peak,North,1,2
2024-09-15 10:22:34.275441408,UID000039,Richard Simmons,700005,4.0,13:00-14:00,Heavy,Central,1,3
2024-09-15 10:30:54.657280256,UID000061,George Washington,700020,4.5,16:00-17:00,Peak,West,1,2
2024-09-15 10:38:09.310810624,UID000071,Samuel Johnson,700010,2.0,10:00-11:00,Peak,Central,1,1
2024-09-15 10:38:41.547101184,UID000066,James Thompson,700015,4.5,12:00-13:00,Heavy,Central,1,1
2024-09-15 11:01:18.865800448,UID000028,Frank Bell,700002,2.5,17:00-18:00,Heavy,South,1,4
2024-09-15 11:06:42.237077248,UID000030,Gabrielle Camacho,700001,2.0,11:00-12:00,Peak,North,1,0
2024-09-15 11:09:27.060835840,UID000012,Vincent Doyle,700011,7.0,16:00-17:00,Peak,West,1,2
2024-09-15 11:13:05.320326144,UID000036,Michele Gonzalez,700002,2.5,17:00-18:00,Heavy,South,1,3
2024-09-15 11:13:26.366172160,UID000041,Kristen Miller,700001,2.0,13:00-14:00,Moderate,West,1,0
2024-09-15 11:29:41.679647488,UID000056,Nicole Beltran DDS,700019,6.5,16:00-17:00,Moderate,Central,1,3
2024-09-15 11:38:38.494792704,UID000067,Gabriel Lara,700011,7.0,10:00-11:00,Moderate,Central,0,0
2024-09-15 11:41:16.724502528,UID000042,Nicholas Owens,700005,4.0,10:00-11:00,Moderate,West,1,3
2024-09-15 12:01:57.630343424,UID000098,Calvin Roberts,700011,7.0,09:00-10:00,Moderate,West,1,4
2024-09-15 12:18:54.999537408,UID000055,Jessica Phillips,700014,4.0,16:00-17:00,Moderate,North,1,0
2024-09-15 12:24:33.192183296,UID000079,Latoya Ray,700019,6.5,09:00-10:00,Moderate,Central,1,1
2024-09-15 12:26:35.974421760,UID000092,Joel Maldonado,700007,5.5,14:00-15:00,Moderate,South,1,3
2024-09-15 12:30:33.284856832,UID000086,Chris Bolton,700012,4.0,11:00-12:00,Light,Central,1,3
2024-09-15 12:32:23.449681408,UID000094,Cameron Wilson,700005,4.0,14:00-15:00,Moderate,South,1,2
2024-09-15 12:46:55.299833856,UID000000,Kathleen Watkins,700019,6.5,13:00-14:00,Moderate,North,1,1
2024-09-15 13:02:37.847856384,UID000018,Jeremy Ho,700020,4.5,09:00-10:00,Light,South,1,5
2024-09-15 13:19:15.540704256,UID000017,Christina Evans,700010,2.0,11:00-12:00,Light,Central,1,3
2024-09-15 13:20:04.964838400,UID000038,Cynthia Anderson,700019,6.5,13:00-14:00,Light,Central,1,0
2024-09-15 13:21:08.815644672,UID000009,Jason Hernandez,700005,4.0,12:00-13:00,Moderate,East,1,0
2024-09-15 13:34:41.414236416,UID000026,Mr. Mark Gonzales,700007,5.5,14:00-15:00,Moderate,Central,0,0
2024-09-15 13:47:16.798771200,UID000010,Madison Gonzalez,700007,5.5,17:00-18:00,Moderate,North,1,2
2024-09-15 13:51:03.165314304,UID000028,Frank Bell,700002,2.5,17:00-18:00,Moderate,South,1,5
2024-09-15 14:02:54.039837952,UID000006,Cathy Hawkins,700006,5.0,09:00-10:00,Moderate,West,1,0
2024-09-15 14:12:22.106681088,UID000004,John Wilson,700020,4.5,13:00-14:00,Moderate,East,1,2
2024-09-15 14:22:07.444733440,UID000097,Jamie Higgins,700014,4.0,12:00-13:00,Moderate,West,0,0
2024-09-15 14:26:28.610100224,UID000016,Julie Sims,700003,2.5,09:00-10:00,Light,North,1,1
2024-09-15 14:54:37.471476224,UID000062,James Williams,700018,6.0,10:00-11:00,Moderate,Central,1,2
2024-09-15 14:57:48.004869888,UID000029,James Berry,700019,6.5,16:00-17:00,Light,Central,0,0
2024-09-15 15:03:11.591488768,UID000051,Stacy Sanchez,700013,5.5,14:00-15:00,Light,South,1,0
